uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"3b5a4dd1-3b7c-4fd6-8a67-e2ac5a041da0","2021-02-05","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO057.20200922.NDL","NEON.LTR.NIWO057.20200922.NDL.LIG","A00000123127",1,0.477,17.83,17.51,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"96ea4176-7ded-4433-8eb9-79a09c7fec99","2021-02-05","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO041.20200922.NDL","NEON.LTR.NIWO041.20200922.NDL.LIG","A00000123105",1,0.474,19.56,14.36,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"6d75dc84-f615-4b18-8ad4-b172fb7cb56b","2021-02-05","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO040.20200922.NDL","NEON.LTR.NIWO040.20200922.NDL.LIG","A00000123113",1,0.475,19.15,16.45,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"ce606712-9b36-4127-8f33-b0d6b4faa621","2021-02-05","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO064.20200922.NDL","NEON.LTR.NIWO064.20200922.NDL.LIG","A00000123121",1,0.462,16.37,18.09,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"fdb65652-2e11-4086-a1d7-ed4fa2ae491f","2021-02-05","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO062.20200922.NDL","NEON.LTR.NIWO062.20200922.NDL.LIG","A00000123147",1,0.480,21.27,16.15,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"f3a76720-d9f7-4fb9-8dda-c7b58295335b","2021-02-05","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO061.20200922.NDL","NEON.LTR.NIWO061.20200922.NDL.LIG","A00000123159",1,0.459,15.64,16.67,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"75bba5cb-d967-4af5-b251-3ae694bb33a4","2021-02-05","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO067.20200922.NDL","NEON.LTR.NIWO067.20200922.NDL.LIG","A00000123173",1,0.485,20.22,16.34,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"897d4dc7-b2f4-4260-9291-647311dcd80e","2021-02-05","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO046.20200922.NDL","NEON.LTR.NIWO046.20200922.NDL.LIG","A00000123102",1,0.469,17.85,13.70,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
"9b6db1b7-eb6e-46d2-9cc5-6680cbf73269","2021-02-05","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","tower","2020-08-26T18:00Z","2020-09-22T18:00Z","NEON.LTR.NIWO058.20200922.NDL","NEON.LTR.NIWO058.20200922.NDL.LIG","A00000123094",1,0.481,19.66,20.19,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","j+NchQmCR3uWeXRzNkSPNw==",
