uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,cnSampleID,cnSampleCode,sampleType,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"9ea1eb2d-75df-4d0c-96cb-55cadef5a77a","2020-02-21","BONA_078.basePlot.ltr","D19","BONA","BONA_078","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA078.20190917.LVS","NEON.LTR.BONA078.20190917.LVS.CN","A00000101991","vegetation","N",-3.8,-29.6,1.06,50.97,48.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"df62d0cd-d1ca-455a-bb29-8aeebc2c7152","2020-02-21","BONA_077.basePlot.ltr","D19","BONA","BONA_077","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA077.20190917.LVS","NEON.LTR.BONA077.20190917.LVS.CN","A00000101990","vegetation","N",-2.3,-27.3,1.86,52.67,28.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"588e3fd5-23fb-45bf-acf1-d2b9dc7a6b2f","2020-02-26","BONA_088.basePlot.ltr","D19","BONA","BONA_088","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA088.20190917.LVS","NEON.LTR.BONA088.20190917.LVS.CN","A00000102011","vegetation","N",-4.8,-29.9,0.70,50.76,72.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"5ceef6f4-df72-4739-8293-5065950a3629","2020-02-21","BONA_080.basePlot.ltr","D19","BONA","BONA_080","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA080.20190917.NDL","NEON.LTR.BONA080.20190917.NDL.CN","A00000102040","vegetation","N",,-28.9,,50.56,,"OK","OK","OK","OK",1,"N data removed, did not pass QC, ran separately","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"94e82996-694b-4d22-8de4-403354c77097","2020-02-21","BONA_078.basePlot.ltr","D19","BONA","BONA_078","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA078.20190917.NDL","NEON.LTR.BONA078.20190917.NDL.CN","A00000102037","vegetation","N",-4.5,-29.5,0.56,50.23,89.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"833df2e4-cf9f-40c6-9ac6-4a39d4dcde4f","2020-03-02","BONA_076.basePlot.ltr","D19","BONA","BONA_076","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA076.20190917.NDL","NEON.LTR.BONA076.20190917.NDL.CN","A00000102034","vegetation","Y",-4.0,,0.24,,,"OK","OK","OK","OK",1,"CO2 trapped","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"9d2ae772-7d1c-416b-b097-7bbb71dcd40e","2020-02-26","BONA_089.basePlot.ltr","D19","BONA","BONA_089","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA089.20190917.NDL","NEON.LTR.BONA089.20190917.NDL.CN","A00000102052","vegetation","N",-4.4,-28.8,0.75,50.44,67.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"4a301e4a-25a9-4615-a8c5-860839243a5a","2020-02-21","BONA_083.basePlot.ltr","D19","BONA","BONA_083","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA083.20190917.LVS","NEON.LTR.BONA083.20190917.LVS.CN","A00000102002","vegetation","N",-3.1,-27.9,2.09,52.70,25.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"2d0bc752-6d81-4e70-9c1e-1501759edb99","2020-02-26","BONA_093.basePlot.ltr","D19","BONA","BONA_093","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA093.20190917.LVS","NEON.LTR.BONA093.20190917.LVS.CN","A00000102019","vegetation","N",-2.7,-29.0,0.89,50.15,56.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"09471c23-279c-497c-a86f-a8f961818d87","2020-03-02","BONA_072.basePlot.ltr","D19","BONA","BONA_072","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA072.20190917.NDL","NEON.LTR.BONA072.20190917.NDL.CN","A00000102026","vegetation","Y",-3.3,,0.37,,,"OK","OK","OK","OK",1,"CO2 trapped","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
