uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"48b2f914-cfd1-4e7d-9711-0a65a1321b9f","2018-02-20","KONZ_064.basePlot.ltr","D06","KONZ","KONZ_064","tower","2017-10-10T00:00Z","2017-10-24T17:00Z","NEON.LTR.KONZ064.20171024.LVS","NEON.LTR.KONZ064.20171024.LVS.LIG",,2,0.541,17.13,22.58,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"9fde8b71-94bf-48c9-9e8e-32210121b38b","2018-02-20","KONZ_069.basePlot.ltr","D06","KONZ","KONZ_069","tower","2017-10-10T00:00Z","2017-10-24T17:00Z","NEON.LTR.KONZ069.20171024.LVS","NEON.LTR.KONZ069.20171024.LVS.LIG",,1,0.500,15.67,18.37,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"1080eb22-b219-41da-989a-ac03be2fe539","2018-02-20","KONZ_064.basePlot.ltr","D06","KONZ","KONZ_064","tower","2017-10-10T00:00Z","2017-10-24T17:00Z","NEON.LTR.KONZ064.20171024.LVS","NEON.LTR.KONZ064.20171024.LVS.LIG",,1,0.561,14.68,20.28,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"e4ab3b07-3fd1-453d-a4f7-381aec3a1633","2018-02-20","KONZ_061.basePlot.ltr","D06","KONZ","KONZ_061","tower","2017-10-10T17:00Z","2017-10-24T17:00Z","NEON.LTR.KONZ061.20171024.LVS","NEON.LTR.KONZ061.20171024.LVS.LIG",,1,0.526,20.26,24.56,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"0f36f1b1-d665-4597-9af3-c0a1c93c27c5","2018-02-20","KONZ_053.basePlot.ltr","D06","KONZ","KONZ_053","tower","2017-10-10T17:00Z","2017-10-24T17:00Z","NEON.LTR.KONZ053.20171024.LVS","NEON.LTR.KONZ053.20171024.LVS.LIG",,1,0.533,13.17,18.28,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
