uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"71a0e9b7-fd09-44d5-a2e5-de3a4155160e","2017-09-05","UNDE_038.basePlot.ltr","D05","UNDE","UNDE_038","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE038.20161010.LVS","NEON.LTR.UNDE038.20161010.LVS.LIG",,1,0.467,16.52,18.11,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"fef2d70c-b4af-41d4-9569-187aeda0d3ce","2017-09-05","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE049.20161010.NDL","NEON.LTR.UNDE049.20161010.NDL.LIG",,1,0.460,28.60,16.58,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"1c6ab306-8b5b-4eca-8521-4697ae98edfa","2017-09-05","UNDE_044.basePlot.ltr","D05","UNDE","UNDE_044","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE044.20161010.NDL","NEON.LTR.UNDE044.20161010.NDL.LIG",,1,0.456,17.53,20.57,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"60d50006-9782-4f64-9118-34e1654c5d79","2017-08-30","UNDE_059.basePlot.ltr","D05","UNDE","UNDE_059","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE059.20161010.NDL","NEON.LTR.UNDE059.20161010.NDL.LIG",,1,0.480,21.77,22.89,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"47dcc7cb-9cb5-4fe8-8097-29214bd63269","2017-08-30","UNDE_055.basePlot.ltr","D05","UNDE","UNDE_055","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE055.20161010.LVS","NEON.LTR.UNDE055.20161010.LVS.LIG",,1,0.481,18.07,21.52,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"7c597614-e9b5-44af-abc8-bfe82f28bc94","2017-08-30","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE060.20161010.NDL","NEON.LTR.UNDE060.20161010.NDL.LIG",,1,0.459,29.89,21.48,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"e3778830-70ed-4588-bb22-2340756b6c9c","2017-08-30","UNDE_043.basePlot.ltr","D05","UNDE","UNDE_043","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE043.20161010.LVS","NEON.LTR.UNDE043.20161010.LVS.LIG",,1,0.491,17.49,21.72,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"825f79ad-6108-4d79-b918-8ff4f3efff12","2017-08-30","UNDE_047.basePlot.ltr","D05","UNDE","UNDE_047","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE047.20161010.LVS","NEON.LTR.UNDE047.20161010.LVS.LIG",,1,0.482,18.29,20.50,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"6e8e991a-c78e-4e9e-bc37-9975b26315c0","2017-08-30","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE057.20161010.LVS","NEON.LTR.UNDE057.20161010.LVS.LIG",,1,0.501,18.51,20.68,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
"4dc8c7ce-0737-4649-abf6-5ab4e7f19fa5","2017-09-05","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE057.20161010.NDL","NEON.LTR.UNDE057.20161010.NDL.LIG",,1,0.465,26.04,21.72,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",
